# units are Tesla, degrees, mm and s
#
# Local coordinate system origin: x0=218.0, y0=24.0, z0=60.0
#
# Scanned matrices:
# 1
#
# Gaussmeter filter = 0
#
# mag ang	probe ang	x glob	y glob	z glob	x local	y local	z local	X Bfield		Y Bfield	Z Bfield	V Bfield	time			range
0	0	222.0	30.0	190.0	4.0	6.0	130.0	0.09519	-0.07825	0.10242	0.16024	14389	20210930	181040	aaa	
0	0	222.0	30.0	180.0	4.0	6.0	120.0	0.09829	-0.12402	0.08465	0.17947	14399	20210930	181050	aaa	
0	0	222.0	30.0	170.0	4.0	6.0	110.0	0.02466	-0.20997	0.06792	0.22205	14409	20210930	181100	aaa	
0	0	222.0	30.0	160.0	4.0	6.0	100.0	0.02997	-0.26279	0.07915	0.27608	14419	20210930	181110	aaa	
0	0	222.0	30.0	150.0	4.0	6.0	90.0	0.05708	-0.2869	0.05819	0.2982	14428	20210930	181120	aaa	
0	0	222.0	30.0	140.0	4.0	6.0	80.0	0.08757	-0.3015	0.02798	0.3152	14438	20210930	181130	aaa	
0	0	222.0	30.0	130.0	4.0	6.0	70.0	0.11496	-0.3137	-0.0013048	0.3341	14448	20210930	181140	aaa	
0	0	222.0	30.0	120.0	4.0	6.0	60.0	0.12222	-0.3175	-0.007105	0.3403	14458	20210930	181149	aaa	
0	0	222.0	30.0	110.0	4.0	6.0	50.0	0.12232	-0.3154	-0.02861	0.3395	14468	20210930	181159	aaa	
0	0	222.0	30.0	100.0	4.0	6.0	40.0	0.10814	-0.3046	-0.03869	0.3256	14478	20210930	181209	aaa	
0	0	222.0	30.0	90.0	4.0	6.0	30.0	0.0826	-0.2743	-0.06457	0.2937	14487	20210930	181219	aaa	
0	0	222.0	30.0	80.0	4.0	6.0	20.0	0.03574	-0.2295	-0.07426	0.2438	14497	20210930	181229	aaa	
0	0	222.0	30.0	70.0	4.0	6.0	10.0	0.09232	-0.1403	-0.08297	0.18733	14507	20210930	181239	aaa	
0	0	222.0	30.0	60.0	4.0	6.0	0.0	0.10657	-0.08595	-0.11374	0.17799	14517	20210930	181248	aaa	
0	0	222.0	30.0	50.0	4.0	6.0	-10.0	0.0751	-0.05895	-0.10397	0.14116	14527	20210930	181258	aaa	
0	0	222.0	30.0	40.0	4.0	6.0	-20.0	0.04791	-0.04053	-0.08479	0.10549	14537	20210930	181308	aaa	
0	0	222.0	30.0	30.0	4.0	6.0	-30.0	0.03037	-0.02773	-0.06659	0.07826	14547	20210930	181318	aaa	
0	0	222.0	30.0	20.0	4.0	6.0	-40.0	0.01961	-0.019045	-0.05158	0.05838	14556	20210930	181328	aaa	
0	0	222.0	30.0	10.0	4.0	6.0	-50.0	0.013001	-0.013218	-0.0399	0.04399	14566	20210930	181338	aaa	
0	0	224.0	30.0	10.0	6.0	6.0	-50.0	0.01195	-0.012825	-0.0408	0.0444	14574	20210930	181345	aaa	
0	0	224.0	30.0	20.0	6.0	6.0	-40.0	0.018226	-0.018354	-0.05309	0.05906	14584	20210930	181355	aaa	
0	0	224.0	30.0	30.0	6.0	6.0	-30.0	0.0286	-0.026494	-0.06911	0.07935	14594	20210930	181405	aaa	
0	0	224.0	30.0	40.0	6.0	6.0	-20.0	0.04579	-0.03827	-0.08903	0.10718	14603	20210930	181415	aaa	
0	0	224.0	30.0	50.0	6.0	6.0	-10.0	0.07295	-0.05512	-0.11041	0.14335	14613	20210930	181425	aaa	
0	0	224.0	30.0	60.0	6.0	6.0	0.0	0.10569	-0.08193	-0.11934	0.17922	14623	20210930	181434	aaa	
0	0	224.0	30.0	70.0	6.0	6.0	10.0	0.09451	-0.15207	-0.06917	0.19194	14633	20210930	181444	aaa	
0	0	224.0	30.0	80.0	6.0	6.0	20.0	0.03174	-0.27789	-0.07493	0.28956	14643	20210930	181454	aaa	
0	0	224.0	30.0	90.0	6.0	6.0	30.0	0.07751	-0.3198	-0.07724	0.338	14653	20210930	181504	aaa	
0	0	224.0	30.0	100.0	6.0	6.0	40.0	0.09929	-0.3514	-0.03993	0.3673	14662	20210930	181514	aaa	
0	0	224.0	30.0	110.0	6.0	6.0	50.0	0.11315	-0.3616	-0.03308	0.3803	14672	20210930	181524	aaa	
0	0	224.0	30.0	120.0	6.0	6.0	60.0	0.11172	-0.3643	-0.004726	0.3811	14682	20210930	181533	aaa	
0	0	224.0	30.0	130.0	6.0	6.0	70.0	0.10454	-0.3608	-0.001843	0.3756	14692	20210930	181543	aaa	
0	0	224.0	30.0	140.0	6.0	6.0	80.0	0.08273	-0.3511	0.03457	0.3624	14701	20210930	181553	aaa	
0	0	224.0	30.0	150.0	6.0	6.0	90.0	0.05198	-0.3395	0.06203	0.349	14711	20210930	181603	aaa	
0	0	224.0	30.0	160.0	6.0	6.0	100.0	0.023	-0.3164	0.08631	0.3287	14721	20210930	181613	aaa	
0	0	224.0	30.0	170.0	6.0	6.0	110.0	0.019046	-0.2535	0.05542	0.2602	14731	20210930	181622	aaa	
0	0	224.0	30.0	180.0	6.0	6.0	120.0	0.09876	-0.1282	0.07669	0.17908	14741	20210930	181632	aaa	
0	0	224.0	30.0	190.0	6.0	6.0	130.0	0.09338	-0.07355	0.10905	0.16132	14751	20210930	181642	aaa	
0	0	224.0	30.0	200.0	6.0	6.0	140.0	0.06113	-0.04973	0.09661	0.12468	14760	20210930	181652	aaa	
0	0	224.0	30.0	210.0	6.0	6.0	150.0	0.03751	-0.03429	0.0772	0.09243	14770	20210930	181702	aaa	
0	0	224.0	30.0	220.0	6.0	6.0	160.0	0.0231	-0.02368	0.0599	0.06843	14780	20210930	181711	aaa	
0	0	224.0	30.0	230.0	6.0	6.0	170.0	0.014556	-0.016462	0.04614	0.0511	14790	20210930	181721	aaa	
0	0	222.0	32.0	10.0	4.0	8.0	-50.0	0.013289	-0.014166	-0.0389	0.04348	14850	20210930	181821	aaa	
0	0	222.0	32.0	20.0	4.0	8.0	-40.0	0.020147	-0.020247	-0.05016	0.05773	14860	20210930	181831	aaa	
0	0	222.0	32.0	30.0	4.0	8.0	-30.0	0.0314	-0.02917	-0.0645	0.07745	14869	20210930	181841	aaa	
0	0	222.0	32.0	40.0	4.0	8.0	-20.0	0.04995	-0.04208	-0.0819	0.10476	14879	20210930	181851	aaa	
0	0	222.0	32.0	50.0	4.0	8.0	-10.0	0.07897	-0.06001	-0.10016	0.14096	14889	20210930	181901	aaa	
0	0	222.0	32.0	60.0	4.0	8.0	0.0	0.11199	-0.08456	-0.10842	0.17734	14899	20210930	181910	aaa	
0	0	222.0	32.0	70.0	4.0	8.0	10.0	0.08309	-0.13374	-0.06577	0.17063	14909	20210930	181920	aaa	
0	0	222.0	32.0	80.0	4.0	8.0	20.0	-0.010513	-0.22514	-0.06215	0.2338	14919	20210930	181930	aaa	
0	0	222.0	32.0	90.0	4.0	8.0	30.0	0.04486	-0.26314	-0.0597	0.27353	14928	20210930	181940	aaa	
0	0	222.0	32.0	100.0	4.0	8.0	40.0	0.06804	-0.2942	-0.03291	0.3038	14938	20210930	181950	aaa	
0	0	222.0	32.0	110.0	4.0	8.0	50.0	0.08388	-0.3037	-0.02854	0.3163	14948	20210930	181959	aaa	
0	0	222.0	32.0	120.0	4.0	8.0	60.0	0.08295	-0.3058	-0.004867	0.3169	14958	20210930	182009	aaa	
0	0	222.0	32.0	130.0	4.0	8.0	70.0	0.07605	-0.3025	-0.003355	0.3119	14967	20210930	182019	aaa	
0	0	222.0	32.0	140.0	4.0	8.0	80.0	0.04411	-0.29	0.027526	0.2946	14977	20210930	182029	aaa	
0	0	222.0	32.0	150.0	4.0	8.0	90.0	0.010284	-0.2768	0.0552	0.2824	14987	20210930	182039	aaa	
0	0	222.0	32.0	160.0	4.0	8.0	100.0	-0.017305	-0.2539	0.07508	0.2654	14997	20210930	182048	aaa	
0	0	222.0	32.0	170.0	4.0	8.0	110.0	-0.017201	-0.2062	0.05284	0.2135	15007	20210930	182058	aaa	
0	0	222.0	32.0	180.0	4.0	8.0	120.0	0.09768	-0.11824	0.0728	0.16977	15017	20210930	182108	aaa	
0	0	222.0	32.0	190.0	4.0	8.0	130.0	0.10089	-0.07751	0.0973	0.16017	15026	20210930	182118	aaa	
0	0	222.0	32.0	200.0	4.0	8.0	140.0	0.06691	-0.05423	0.08692	0.12237	15036	20210930	182128	aaa	
0	0	222.0	32.0	210.0	4.0	8.0	150.0	0.04139	-0.03763	0.07073	0.09018	15046	20210930	182137	aaa	
0	0	222.0	32.0	220.0	4.0	8.0	160.0	0.02569	-0.026	0.05578	0.0667	15056	20210930	182147	aaa	
0	0	222.0	32.0	230.0	4.0	8.0	170.0	0.016326	-0.0181	0.04349	0.04986	15066	20210930	182157	aaa	
0	0	220.0	32.0	230.0	2.0	8.0	170.0	0.017476	-0.018627	0.04206	0.04922	15073	20210930	182205	aaa	
0	0	220.0	32.0	220.0	2.0	8.0	160.0	0.02714	-0.026982	0.05339	0.06569	15083	20210930	182214	aaa	
0	0	220.0	32.0	210.0	2.0	8.0	150.0	0.04313	-0.03944	0.06674	0.08871	15093	20210930	182224	aaa	
0	0	220.0	32.0	200.0	2.0	8.0	140.0	0.06886	-0.05761	0.08065	0.12069	15103	20210930	182234	aaa	
0	0	220.0	32.0	190.0	2.0	8.0	130.0	0.10288	-0.0827	0.09074	0.16019	15113	20210930	182244	aaa	
0	0	220.0	32.0	180.0	2.0	8.0	120.0	0.0997	-0.11597	0.08537	0.17514	15122	20210930	182254	aaa	
0	0	220.0	32.0	170.0	2.0	8.0	110.0	-0.015473	-0.16425	0.07019	0.17929	15132	20210930	182304	aaa	
0	0	220.0	32.0	160.0	2.0	8.0	100.0	-0.009314	-0.20436	0.06721	0.21533	15142	20210930	182313	aaa	
0	0	220.0	32.0	150.0	2.0	8.0	90.0	0.015784	-0.22761	0.0518	0.23395	15152	20210930	182323	aaa	
0	0	220.0	32.0	140.0	2.0	8.0	80.0	0.04945	-0.24403	0.01894	0.2497	15162	20210930	182333	aaa	
0	0	220.0	32.0	130.0	2.0	8.0	70.0	0.09101	-0.26015	-0.003519	0.27563	15172	20210930	182343	aaa	
0	0	220.0	32.0	120.0	2.0	8.0	60.0	0.09652	-0.26373	-0.007676	0.28094	15181	20210930	182352	aaa	
0	0	220.0	32.0	110.0	2.0	8.0	50.0	0.09653	-0.26209	-0.023356	0.28028	15191	20210930	182402	aaa	
0	0	220.0	32.0	100.0	2.0	8.0	40.0	0.07893	-0.25144	-0.03279	0.26557	15201	20210930	182412	aaa	
0	0	220.0	32.0	90.0	2.0	8.0	30.0	0.05198	-0.22233	-0.04444	0.23261	15211	20210930	182422	aaa	
0	0	220.0	32.0	80.0	2.0	8.0	20.0	-0.01063	-0.17885	-0.06352	0.19009	15220	20210930	182432	aaa	
0	0	220.0	32.0	70.0	2.0	8.0	10.0	0.08153	-0.12343	-0.08667	0.17145	15230	20210930	182442	aaa	
0	0	220.0	32.0	60.0	2.0	8.0	0.0	0.11346	-0.08935	-0.1038	0.17785	15240	20210930	182452	aaa	
0	0	220.0	32.0	50.0	2.0	8.0	-10.0	0.08077	-0.06387	-0.09337	0.139	15250	20210930	182501	aaa	
0	0	220.0	32.0	40.0	2.0	8.0	-20.0	0.05171	-0.04424	-0.07732	0.103	15260	20210930	182511	aaa	
0	0	220.0	32.0	30.0	2.0	8.0	-30.0	0.03293	-0.03034	-0.06175	0.07627	15270	20210930	182521	aaa	
0	0	220.0	32.0	20.0	2.0	8.0	-40.0	0.02138	-0.02087	-0.04852	0.05698	15280	20210930	182531	aaa	
0	0	220.0	32.0	10.0	2.0	8.0	-50.0	0.014247	-0.014519	-0.0379	0.04301	15289	20210930	182541	aaa	
0	0	218.0	32.0	10.0	0.0	8.0	-50.0	0.015134	-0.014855	-0.03684	0.0425	15297	20210930	182548	aaa	
0	0	218.0	32.0	20.0	0.0	8.0	-40.0	0.02249	-0.021485	-0.04679	0.05618	15307	20210930	182558	aaa	
0	0	218.0	32.0	30.0	0.0	8.0	-30.0	0.03425	-0.03147	-0.05889	0.07505	15317	20210930	182608	aaa	
0	0	218.0	32.0	40.0	0.0	8.0	-20.0	0.05314	-0.04639	-0.07266	0.10127	15326	20210930	182618	aaa	
0	0	218.0	32.0	50.0	0.0	8.0	-10.0	0.08223	-0.06778	-0.08659	0.13731	15336	20210930	182628	aaa	
0	0	218.0	32.0	60.0	0.0	8.0	0.0	0.11571	-0.09417	-0.09964	0.1794	15346	20210930	182638	aaa	
0	0	218.0	32.0	70.0	0.0	8.0	10.0	0.08232	-0.11224	-0.10788	0.1761	15356	20210930	182647	aaa	
0	0	218.0	32.0	80.0	0.0	8.0	20.0	-0.017482	-0.13397	-0.06435	0.14965	15366	20210930	182657	aaa	
0	0	218.0	32.0	90.0	0.0	8.0	30.0	0.05798	-0.18427	-0.02771	0.19516	15376	20210930	182707	aaa	
0	0	218.0	32.0	100.0	0.0	8.0	40.0	0.08643	-0.21228	-0.03253	0.2315	15386	20210930	182717	aaa	
0	0	218.0	32.0	110.0	0.0	8.0	50.0	0.10702	-0.2243	-0.018154	0.24918	15395	20210930	182727	aaa	
0	0	218.0	32.0	120.0	0.0	8.0	60.0	0.1075	-0.22567	-0.009786	0.25016	15405	20210930	182737	aaa	
0	0	218.0	32.0	130.0	0.0	8.0	70.0	0.10546	-0.22226	-0.004965	0.24606	15415	20210930	182746	aaa	
0	0	218.0	32.0	140.0	0.0	8.0	80.0	0.05084	-0.20054	0.009663	0.20711	15425	20210930	182756	aaa	
0	0	218.0	32.0	150.0	0.0	8.0	90.0	0.017513	-0.18099	0.04891	0.1883	15435	20210930	182806	aaa	
0	0	218.0	32.0	160.0	0.0	8.0	100.0	-0.003829	-0.1575	0.05902	0.16823	15445	20210930	182816	aaa	
0	0	218.0	32.0	170.0	0.0	8.0	110.0	-0.0211	-0.12385	0.08634	0.15245	15454	20210930	182826	aaa	
0	0	218.0	32.0	180.0	0.0	8.0	120.0	0.1051	-0.11364	0.09817	0.1833	15464	20210930	182836	aaa	
0	0	218.0	32.0	190.0	0.0	8.0	130.0	0.10519	-0.08799	0.08424	0.16094	15474	20210930	182846	aaa	
0	0	218.0	32.0	200.0	0.0	8.0	140.0	0.07047	-0.06102	0.07431	0.11921	15484	20210930	182855	aaa	
0	0	218.0	32.0	210.0	0.0	8.0	150.0	0.04462	-0.04125	0.06264	0.08727	15494	20210930	182905	aaa	
0	0	218.0	32.0	220.0	0.0	8.0	160.0	0.02843	-0.02791	0.05092	0.06465	15504	20210930	182915	aaa	
0	0	218.0	32.0	230.0	0.0	8.0	170.0	0.01852	-0.019131	0.04056	0.04852	15513	20210930	182925	aaa	
0	0	216.0	32.0	230.0	-2.0	8.0	170.0	0.019461	-0.019611	0.03902	0.04781	15521	20210930	182933	aaa	
0	0	216.0	32.0	220.0	-2.0	8.0	160.0	0.02952	-0.02881	0.04839	0.06359	15531	20210930	182942	aaa	
0	0	216.0	32.0	210.0	-2.0	8.0	150.0	0.04578	-0.043	0.05854	0.08586	15541	20210930	182952	aaa	
0	0	216.0	32.0	200.0	-2.0	8.0	140.0	0.07164	-0.06439	0.06799	0.1179	15551	20210930	183002	aaa	
0	0	216.0	32.0	190.0	-2.0	8.0	130.0	0.10755	-0.09346	0.07765	0.16227	15561	20210930	183012	aaa	
0	0	216.0	32.0	180.0	-2.0	8.0	120.0	0.11471	-0.11233	0.11085	0.19511	15570	20210930	183022	aaa	
0	0	216.0	32.0	170.0	-2.0	8.0	110.0	-0.03234	-0.08352	0.10163	0.13546	15580	20210930	183032	aaa	
0	0	216.0	32.0	160.0	-2.0	8.0	100.0	0.0014397	-0.1132	0.04965	0.12361	15590	20210930	183042	aaa	
0	0	216.0	32.0	150.0	-2.0	8.0	90.0	0.017093	-0.13667	0.04697	0.14552	15600	20210930	183051	aaa	
0	0	216.0	32.0	140.0	-2.0	8.0	80.0	0.04933	-0.1595	-0.0005843	0.16695	15610	20210930	183101	aaa	
0	0	216.0	32.0	130.0	-2.0	8.0	70.0	0.12101	-0.18978	-0.007287	0.22519	15620	20210930	183111	aaa	
0	0	216.0	32.0	120.0	-2.0	8.0	60.0	0.11664	-0.19212	-0.011244	0.22503	15629	20210930	183121	aaa	
0	0	216.0	32.0	110.0	-2.0	8.0	50.0	0.11601	-0.19091	-0.012189	0.22372	15639	20210930	183131	aaa	
0	0	216.0	32.0	100.0	-2.0	8.0	40.0	0.09098	-0.17672	-0.03259	0.20142	15649	20210930	183140	aaa	
0	0	216.0	32.0	90.0	-2.0	8.0	30.0	0.06413	-0.14925	-0.007631	0.16262	15659	20210930	183150	aaa	
0	0	216.0	32.0	80.0	-2.0	8.0	20.0	-0.029	-0.08889	-0.06416	0.1134	15669	20210930	183200	aaa	
0	0	216.0	32.0	70.0	-2.0	8.0	10.0	0.08701	-0.10105	-0.13108	0.18699	15679	20210930	183210	aaa	
0	0	216.0	32.0	60.0	-2.0	8.0	0.0	0.11869	-0.09934	-0.09546	0.18185	15689	20210930	183220	aaa	
0	0	216.0	32.0	50.0	-2.0	8.0	-10.0	0.08334	-0.07171	-0.07981	0.13586	15698	20210930	183230	aaa	
0	0	216.0	32.0	40.0	-2.0	8.0	-20.0	0.05426	-0.0485	-0.06797	0.09958	15708	20210930	183240	aaa	
0	0	216.0	32.0	30.0	-2.0	8.0	-30.0	0.03536	-0.03256	-0.05599	0.07379	15718	20210930	183249	aaa	
0	0	216.0	32.0	20.0	-2.0	8.0	-40.0	0.02348	-0.02204	-0.04501	0.05535	15728	20210930	183259	aaa	
0	0	216.0	32.0	10.0	-2.0	8.0	-50.0	0.015946	-0.015169	-0.03572	0.04196	15738	20210930	183309	aaa	
0	0	214.0	32.0	10.0	-4.0	8.0	-50.0	0.016683	-0.015461	-0.03457	0.04138	15745	20210930	183317	aaa	
0	0	214.0	32.0	20.0	-4.0	8.0	-40.0	0.024337	-0.022601	-0.04317	0.05447	15755	20210930	183327	aaa	
0	0	214.0	32.0	30.0	-4.0	8.0	-30.0	0.03626	-0.0336	-0.05305	0.07251	15765	20210930	183337	aaa	
0	0	214.0	32.0	40.0	-4.0	8.0	-20.0	0.05504	-0.05056	-0.06324	0.09792	15775	20210930	183346	aaa	
0	0	214.0	32.0	50.0	-4.0	8.0	-10.0	0.0841	-0.07567	-0.07294	0.1346	15785	20210930	183356	aaa	
0	0	214.0	32.0	60.0	-4.0	8.0	0.0	0.12225	-0.10512	-0.09073	0.185	15795	20210930	183406	aaa	
0	0	214.0	32.0	70.0	-4.0	8.0	10.0	0.09821	-0.09087	-0.15833	0.20729	15805	20210930	183416	aaa	
0	0	214.0	32.0	80.0	-4.0	8.0	20.0	-0.04457	-0.0421	-0.06234	0.08744	15814	20210930	183426	aaa	
0	0	214.0	32.0	90.0	-4.0	8.0	30.0	0.06991	-0.11691	0.018794	0.13751	15824	20210930	183435	aaa	
0	0	214.0	32.0	100.0	-4.0	8.0	40.0	0.09101	-0.14401	-0.03347	0.17361	15834	20210930	183445	aaa	
0	0	214.0	32.0	110.0	-4.0	8.0	50.0	0.12187	-0.16188	-0.004425	0.20267	15844	20210930	183455	aaa	
0	0	214.0	32.0	120.0	-4.0	8.0	60.0	0.12152	-0.16331	-0.011837	0.20391	15854	20210930	183505	aaa	
0	0	214.0	32.0	130.0	-4.0	8.0	70.0	0.13609	-0.16339	-0.010029	0.21289	15863	20210930	183515	aaa	
0	0	214.0	32.0	140.0	-4.0	8.0	80.0	0.04386	-0.11964	-0.011898	0.12798	15873	20210930	183525	aaa	
0	0	214.0	32.0	150.0	-4.0	8.0	90.0	0.013365	-0.09357	0.04617	0.1052	15883	20210930	183535	aaa	
0	0	214.0	32.0	160.0	-4.0	8.0	100.0	0.006307	-0.07121	0.03778	0.08086	15893	20210930	183544	aaa	
0	0	214.0	32.0	170.0	-4.0	8.0	110.0	-0.05066	-0.04122	0.1157	0.13286	15903	20210930	183554	aaa	
0	0	214.0	32.0	180.0	-4.0	8.0	120.0	0.12948	-0.11327	0.12292	0.21144	15913	20210930	183604	aaa	
0	0	214.0	32.0	190.0	-4.0	8.0	130.0	0.10996	-0.09931	0.07051	0.1641	15923	20210930	183614	aaa	
0	0	214.0	32.0	200.0	-4.0	8.0	140.0	0.07248	-0.06776	0.06159	0.11679	15932	20210930	183624	aaa	
0	0	214.0	32.0	210.0	-4.0	8.0	150.0	0.04668	-0.04471	0.05441	0.08449	15942	20210930	183633	aaa	
0	0	214.0	32.0	220.0	-4.0	8.0	160.0	0.03046	-0.02968	0.04584	0.06253	15952	20210930	183643	aaa	
0	0	214.0	32.0	230.0	-4.0	8.0	170.0	0.02029	-0.02004	0.03742	0.04705	15962	20210930	183653	aaa	
